,Round,Date,Home,Away,Venue,Attendance,GHome,GAway,Winner,Season
271,Regular Season,2011-09-24,FC Dallas,Houston Dynamo,Toyota Stadium,0,0,1,Houston Dynamo,2011
272,Regular Season,2011-09-24,Columbus Crew,LA Galaxy,MAPFRE Stadium,0,0,1,LA Galaxy,2011
273,Regular Season,2011-09-24,Colorado Rapids,San Jose,Dick's Sporting Goods Park,0,1,1,,2011
274,Regular Season,2011-09-24,Vancouver,Seattle,Empire Field,0,1,3,Seattle,2011
275,Regular Season,2011-09-24,D.C. United,Real Salt Lake,Robert F. Kennedy Memorial Stadium,0,4,1,D.C. United,2011
276,Regular Season,2011-09-24,Chivas USA,Toronto FC,Dignity Health Sports Park,0,3,0,Chivas USA,2011
277,Regular Season,2011-09-24,NY Red Bulls,Portland Timbers,Red Bull Arena,0,2,0,NY Red Bulls,2011
278,Regular Season,2011-09-25,Chicago Fire,New England,SeatGeek Stadium,0,3,2,Chicago Fire,2011
279,Regular Season,2011-09-28,Real Salt Lake,Chicago Fire,Rio Tinto Stadium,0,0,3,Chicago Fire,2011
280,Regular Season,2011-09-28,Sporting KC,Columbus Crew,Children's Mercy Park,0,2,1,Sporting KC,2011
281,Regular Season,2011-09-29,Philadelphia,D.C. United,Subaru Park,0,3,2,Philadelphia,2011
282,Regular Season,2011-10-01,Colorado Rapids,FC Dallas,Dick's Sporting Goods Park,0,0,1,FC Dallas,2011
283,Regular Season,2011-10-01,New England,Seattle,Gillette Stadium,0,1,2,Seattle,2011
285,Regular Season,2011-10-01,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,0,2,1,LA Galaxy,2011
286,Regular Season,2011-10-01,Toronto FC,NY Red Bulls,BMO Field,0,1,1,,2011
287,Regular Season,2011-10-01,Houston Dynamo,Chicago Fire,Robertson Stadium,0,1,1,,2011
288,Regular Season,2011-10-01,San Jose,Sporting KC,Stevens Stadium,0,1,1,,2011
289,Regular Season,2011-10-02,Chivas USA,Philadelphia,Dignity Health Sports Park,0,1,1,,2011
290,Regular Season,2011-10-02,Vancouver,Portland Timbers,BC Place,0,0,1,Portland Timbers,2011
291,Regular Season,2011-10-02,Columbus Crew,D.C. United,MAPFRE Stadium,0,2,1,Columbus Crew,2011
292,Regular Season,2011-10-04,NY Red Bulls,LA Galaxy,Red Bull Arena,0,2,0,NY Red Bulls,2011
293,Regular Season,2011-10-06,Vancouver,Real Salt Lake,BC Place,0,3,0,Vancouver,2011
294,Regular Season,2011-10-08,New England,San Jose,Gillette Stadium,0,1,2,San Jose,2011
295,Regular Season,2011-10-08,Seattle,Philadelphia,CenturyLink Field,0,0,2,Philadelphia,2011
296,Regular Season,2011-10-12,Vancouver,D.C. United,BC Place,0,2,1,Vancouver,2011
297,Regular Season,2011-10-12,Chicago Fire,FC Dallas,SeatGeek Stadium,0,1,2,FC Dallas,2011
298,Regular Season,2011-10-14,Portland Timbers,Houston Dynamo,Providence Park,0,0,2,Houston Dynamo,2011
299,Regular Season,2011-10-14,Colorado Rapids,Real Salt Lake,Dick's Sporting Goods Park,0,0,0,,2011
300,Regular Season,2011-10-15,D.C. United,Chicago Fire,Robert F. Kennedy Memorial Stadium,0,1,2,Chicago Fire,2011
301,Regular Season,2011-10-15,FC Dallas,Vancouver,Toyota Stadium,0,2,0,FC Dallas,2011
302,Regular Season,2011-10-15,Philadelphia,Toronto FC,Subaru Park,0,1,1,,2011
303,Regular Season,2011-10-15,Sporting KC,NY Red Bulls,Children's Mercy Park,0,2,0,Sporting KC,2011
304,Regular Season,2011-10-15,Seattle,San Jose,CenturyLink Field,0,2,1,Seattle,2011
305,Regular Season,2011-10-15,New England,Columbus Crew,Gillette Stadium,0,0,3,Columbus Crew,2011
306,Regular Season,2011-10-16,LA Galaxy,Chivas USA,Dignity Health Sports Park,0,1,0,LA Galaxy,2011
307,Regular Season,2011-10-19,D.C. United,Portland Timbers,Robert F. Kennedy Memorial Stadium,0,1,1,,2011
308,Regular Season,2011-10-20,NY Red Bulls,Philadelphia,Red Bull Arena,0,1,0,NY Red Bulls,2011
309,Regular Season,2011-10-22,Chicago Fire,Columbus Crew,SeatGeek Stadium,0,3,2,Chicago Fire,2011
311,Regular Season,2011-10-22,D.C. United,Sporting KC,Robert F. Kennedy Memorial Stadium,0,0,1,Sporting KC,2011
312,Regular Season,2011-10-22,Real Salt Lake,Portland Timbers,Rio Tinto Stadium,0,1,1,,2011
313,Regular Season,2011-10-22,Chivas USA,Seattle,Dignity Health Sports Park,0,1,3,Seattle,2011
314,Regular Season,2011-10-22,Vancouver,Colorado Rapids,BC Place,0,1,2,Colorado Rapids,2011
315,Regular Season,2011-10-22,San Jose,FC Dallas,Stevens Stadium,0,4,2,San Jose,2011
316,Regular Season,2011-10-22,Toronto FC,New England,BMO Field,0,2,2,,2011
317,Regular Season,2011-10-23,Houston Dynamo,LA Galaxy,Robertson Stadium,0,3,1,Houston Dynamo,2011
318,Play-in round,2011-10-26,FC Dallas,NY Red Bulls,Toyota Stadium,10017,0,2,NY Red Bulls,2011
319,Play-in round,2011-10-27,Colorado Rapids,Columbus Crew,Dick's Sporting Goods Park,7803,1,0,Colorado Rapids,2011
320,Conference Semifinals,2011-10-29,Real Salt Lake,Seattle,Rio Tinto Stadium,17067,3,0,Real Salt Lake,2011
321,Conference Semifinals,2011-10-30,NY Red Bulls,LA Galaxy,Red Bull Arena,22663,0,1,LA Galaxy,2011
322,Conference Semifinals,2011-10-30,Philadelphia,Houston Dynamo,Subaru Park,18539,1,2,Houston Dynamo,2011
323,Conference Semifinals,2011-10-30,Colorado Rapids,Sporting KC,Dick's Sporting Goods Park,8601,0,2,Sporting KC,2011
324,Conference Semifinals,2011-11-02,Sporting KC,Colorado Rapids,Children's Mercy Park,18565,2,0,Sporting KC,2011
325,Conference Semifinals,2011-11-02,Seattle,Real Salt Lake,CenturyLink Field,36021,2,0,Seattle,2011
326,Conference Semifinals,2011-11-03,Houston Dynamo,Philadelphia,Robertson Stadium,24749,1,0,Houston Dynamo,2011
327,Conference Semifinals,2011-11-03,LA Galaxy,NY Red Bulls,Dignity Health Sports Park,20000,2,1,LA Galaxy,2011
328,Conference Finals,2011-11-06,Sporting KC,Houston Dynamo,Children's Mercy Park,20839,0,2,Houston Dynamo,2011
329,Conference Finals,2011-11-06,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,23437,3,1,LA Galaxy,2011
330,MLS Cup 2011,2011-11-20,LA Galaxy,Houston Dynamo,Dignity Health Sports Park,30281,1,0,LA Galaxy,2011
