,Round,Date,Home,Away,Venue,Attendance,GHome,GAway,Winner,Season
267,Regular Season,2016-08-27,Toronto FC,Montreal Impact,BMO Field,28454,0,1,Montreal Impact,2016
268,Regular Season,2016-08-27,Columbus Crew,San Jose,MAPFRE Stadium,20031,2,0,Columbus Crew,2016
269,Regular Season,2016-08-27,Houston Dynamo,FC Dallas,BBVA Compass Stadium,18769,1,3,FC Dallas,2016
270,Regular Season,2016-08-27,LA Galaxy,Vancouver,Dignity Health Sports Park,25667,0,0,,2016
271,Regular Season,2016-08-28,NY Red Bulls,New England,Red Bull Arena,22600,1,0,NY Red Bulls,2016
272,Regular Season,2016-08-28,Portland Timbers,Seattle,Providence Park,21144,4,2,Portland Timbers,2016
273,Regular Season,2016-08-28,Orlando City,NYCFC,Camping World Stadium,27482,2,1,Orlando City,2016
274,Regular Season,2016-09-01,NYCFC,D.C. United,Yankee Stadium,23768,3,2,NYCFC,2016
275,Regular Season,2016-09-03,Vancouver,NY Red Bulls,BC Place,22120,0,1,NY Red Bulls,2016
276,Regular Season,2016-09-03,New England,Colorado Rapids,Gillette Stadium,15046,2,0,New England,2016
277,Regular Season,2016-09-03,Chicago Fire,Philadelphia,SeatGeek Stadium,16102,3,0,Chicago Fire,2016
278,Regular Season,2016-09-03,FC Dallas,Portland Timbers,Toyota Stadium,14207,3,1,FC Dallas,2016
279,Regular Season,2016-09-03,LA Galaxy,Columbus Crew,Dignity Health Sports Park,24693,2,1,LA Galaxy,2016
280,Regular Season,2016-09-07,Montreal Impact,Orlando City,Saputo Stadium,17389,1,4,Orlando City,2016
281,Regular Season,2016-09-07,Real Salt Lake,LA Galaxy,Rio Tinto Stadium,20266,3,3,,2016
282,Regular Season,2016-09-09,Sporting KC,Houston Dynamo,Children's Mercy Park,19331,3,3,,2016
283,Regular Season,2016-09-10,Columbus Crew,Vancouver,MAPFRE Stadium,15589,1,3,Vancouver,2016
285,Regular Season,2016-09-10,Philadelphia,Montreal Impact,Subaru Park,18500,1,1,,2016
286,Regular Season,2016-09-10,New England,NYCFC,Gillette Stadium,23235,3,1,New England,2016
287,Regular Season,2016-09-10,Chicago Fire,Toronto FC,SeatGeek Stadium,18391,1,2,Toronto FC,2016
288,Regular Season,2016-09-10,FC Dallas,Colorado Rapids,Toyota Stadium,14468,0,1,Colorado Rapids,2016
289,Regular Season,2016-09-10,Portland Timbers,Real Salt Lake,Providence Park,21144,1,0,Portland Timbers,2016
290,Regular Season,2016-09-10,San Jose,Seattle,Avaya Stadium,18000,1,1,,2016
291,Regular Season,2016-09-11,NY Red Bulls,D.C. United,Red Bull Arena,20086,2,2,,2016
292,Regular Season,2016-09-11,LA Galaxy,Orlando City,Dignity Health Sports Park,27167,4,2,LA Galaxy,2016
293,Regular Season,2016-09-16,Chicago Fire,D.C. United,SeatGeek Stadium,13807,2,2,,2016
294,Regular Season,2016-09-17,Seattle,Vancouver,CenturyLink Field,47111,1,0,Seattle,2016
295,Regular Season,2016-09-17,Portland Timbers,Philadelphia,Providence Park,21144,2,1,Portland Timbers,2016
296,Regular Season,2016-09-17,NYCFC,FC Dallas,Yankee Stadium,25204,2,2,,2016
297,Regular Season,2016-09-17,Orlando City,Columbus Crew,Camping World Stadium,30218,1,4,Columbus Crew,2016
298,Regular Season,2016-09-17,Montreal Impact,New England,Saputo Stadium,20801,1,3,New England,2016
299,Regular Season,2016-09-17,Colorado Rapids,San Jose,Dick's Sporting Goods Park,17645,0,0,,2016
300,Regular Season,2016-09-17,Real Salt Lake,Houston Dynamo,Rio Tinto Stadium,19795,0,1,Houston Dynamo,2016
301,Regular Season,2016-09-18,Sporting KC,LA Galaxy,Children's Mercy Park,19480,2,2,,2016
302,Regular Season,2016-09-18,Toronto FC,NY Red Bulls,BMO Field,24078,3,3,,2016
303,Regular Season,2016-09-23,NYCFC,Chicago Fire,Yankee Stadium,25011,4,1,NYCFC,2016
304,Regular Season,2016-09-24,Toronto FC,Philadelphia,BMO Field,26455,1,1,,2016
305,Regular Season,2016-09-24,Vancouver,Colorado Rapids,BC Place,21851,3,3,,2016
306,Regular Season,2016-09-24,D.C. United,Orlando City,Robert F. Kennedy Memorial Stadium,25842,4,1,D.C. United,2016
307,Regular Season,2016-09-24,NY Red Bulls,Montreal Impact,Red Bull Arena,22209,1,0,NY Red Bulls,2016
308,Regular Season,2016-09-24,Houston Dynamo,Portland Timbers,BBVA Compass Stadium,19404,3,1,Houston Dynamo,2016
309,Regular Season,2016-09-24,Real Salt Lake,FC Dallas,Rio Tinto Stadium,20069,0,0,,2016
311,Regular Season,2016-09-24,San Jose,Sporting KC,Avaya Stadium,18000,1,2,Sporting KC,2016
312,Regular Season,2016-09-25,LA Galaxy,Seattle,Dignity Health Sports Park,25819,2,4,Seattle,2016
313,Regular Season,2016-09-25,Columbus Crew,New England,MAPFRE Stadium,20012,2,0,Columbus Crew,2016
314,Regular Season,2016-09-28,Montreal Impact,San Jose,Saputo Stadium,16318,3,1,Montreal Impact,2016
315,Regular Season,2016-09-28,Toronto FC,Orlando City,BMO Field,23805,0,0,,2016
316,Regular Season,2016-09-28,D.C. United,Columbus Crew,Robert F. Kennedy Memorial Stadium,12094,3,0,D.C. United,2016
317,Regular Season,2016-09-28,Seattle,Chicago Fire,CenturyLink Field,39269,1,0,Seattle,2016
318,Regular Season,2016-09-30,Houston Dynamo,NYCFC,BBVA Compass Stadium,19616,0,2,NYCFC,2016
319,Regular Season,2016-10-01,NY Red Bulls,Philadelphia,Red Bull Arena,22731,3,2,NY Red Bulls,2016
320,Regular Season,2016-10-01,Columbus Crew,Chicago Fire,MAPFRE Stadium,20034,3,0,Columbus Crew,2016
321,Regular Season,2016-10-01,Toronto FC,D.C. United,BMO Field,22212,1,2,D.C. United,2016
322,Regular Season,2016-10-01,New England,Sporting KC,Gillette Stadium,25280,3,1,New England,2016
323,Regular Season,2016-10-01,Colorado Rapids,Portland Timbers,Dick's Sporting Goods Park,17554,1,0,Colorado Rapids,2016
324,Regular Season,2016-10-01,FC Dallas,LA Galaxy,Toyota Stadium,15968,1,0,FC Dallas,2016
325,Regular Season,2016-10-01,San Jose,Real Salt Lake,Avaya Stadium,18000,2,1,San Jose,2016
326,Regular Season,2016-10-02,Orlando City,Montreal Impact,Camping World Stadium,26041,0,1,Montreal Impact,2016
327,Regular Season,2016-10-02,Vancouver,Seattle,BC Place,24837,1,2,Seattle,2016
328,Regular Season,2016-10-08,Houston Dynamo,Colorado Rapids,BBVA Compass Stadium,18400,2,3,Colorado Rapids,2016
329,Regular Season,2016-10-12,Seattle,Houston Dynamo,CenturyLink Field,39772,0,0,,2016
330,Regular Season,2016-10-13,Chicago Fire,Columbus Crew,SeatGeek Stadium,15883,2,2,,2016
331,Regular Season,2016-10-13,Colorado Rapids,San Jose,Dick's Sporting Goods Park,13516,2,1,Colorado Rapids,2016
332,Regular Season,2016-10-16,Chicago Fire,New England,SeatGeek Stadium,18976,2,1,Chicago Fire,2016
333,Regular Season,2016-10-16,D.C. United,NYCFC,Robert F. Kennedy Memorial Stadium,30943,3,1,D.C. United,2016
334,Regular Season,2016-10-16,NY Red Bulls,Columbus Crew,Red Bull Arena,22937,3,2,NY Red Bulls,2016
335,Regular Season,2016-10-16,Montreal Impact,Toronto FC,Saputo Stadium,20801,2,2,,2016
337,Regular Season,2016-10-16,Philadelphia,Orlando City,Subaru Park,18007,0,2,Orlando City,2016
338,Regular Season,2016-10-16,San Jose,Vancouver,Avaya Stadium,18000,0,0,,2016
339,Regular Season,2016-10-16,Portland Timbers,Colorado Rapids,Providence Park,21144,1,0,Portland Timbers,2016
340,Regular Season,2016-10-16,Real Salt Lake,Sporting KC,Rio Tinto Stadium,19705,0,0,,2016
341,Regular Season,2016-10-16,FC Dallas,Seattle,Toyota Stadium,14468,2,1,FC Dallas,2016
342,Regular Season,2016-10-16,Houston Dynamo,LA Galaxy,BBVA Compass Stadium,21085,0,1,LA Galaxy,2016
343,Regular Season,2016-10-23,LA Galaxy,FC Dallas,Dignity Health Sports Park,27167,0,0,,2016
344,Regular Season,2016-10-23,Vancouver,Portland Timbers,BC Place,24083,4,1,Vancouver,2016
345,Regular Season,2016-10-23,Seattle,Real Salt Lake,CenturyLink Field,50022,2,1,Seattle,2016
346,Regular Season,2016-10-23,Colorado Rapids,Houston Dynamo,Dick's Sporting Goods Park,18446,1,1,,2016
347,Regular Season,2016-10-23,Sporting KC,San Jose,Children's Mercy Park,20371,2,0,Sporting KC,2016
348,Regular Season,2016-10-23,Toronto FC,Chicago Fire,BMO Field,25235,3,2,Toronto FC,2016
349,Regular Season,2016-10-23,Orlando City,D.C. United,Camping World Stadium,30022,4,2,Orlando City,2016
350,Regular Season,2016-10-23,New England,Montreal Impact,Gillette Stadium,39587,3,0,New England,2016
351,Regular Season,2016-10-23,Philadelphia,NY Red Bulls,Subaru Park,18500,0,2,NY Red Bulls,2016
352,Regular Season,2016-10-23,NYCFC,Columbus Crew,Yankee Stadium,30374,4,1,NYCFC,2016
353,Knockout round,2016-10-26,Toronto FC,Philadelphia,BMO Field,21759,3,1,Toronto FC,2016
354,Knockout round,2016-10-26,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,18124,3,1,LA Galaxy,2016
355,Knockout round,2016-10-27,D.C. United,Montreal Impact,Robert F. Kennedy Memorial Stadium,12773,2,4,Montreal Impact,2016
356,Knockout round,2016-10-27,Seattle,Sporting KC,CenturyLink Field,36151,1,0,Seattle,2016
357,Conference Semifinals,2016-10-30,Montreal Impact,NY Red Bulls,Saputo Stadium,15027,1,0,Montreal Impact,2016
358,Conference Semifinals,2016-10-30,LA Galaxy,Colorado Rapids,Dignity Health Sports Park,24487,1,0,LA Galaxy,2016
359,Conference Semifinals,2016-10-30,Toronto FC,NYCFC,BMO Field,28220,2,0,Toronto FC,2016
360,Conference Semifinals,2016-10-30,Seattle,FC Dallas,CenturyLink Field,37073,3,0,Seattle,2016
361,Conference Semifinals,2016-11-06,Colorado Rapids,LA Galaxy,Dick's Sporting Goods Park,17782,1,0,Colorado Rapids,2016
363,Conference Semifinals,2016-11-06,NY Red Bulls,Montreal Impact,Red Bull Arena,24314,1,2,Montreal Impact,2016
364,Conference Semifinals,2016-11-06,NYCFC,Toronto FC,Yankee Stadium,28355,0,5,Toronto FC,2016
365,Conference Semifinals,2016-11-06,FC Dallas,Seattle,Toyota Stadium,14878,2,1,FC Dallas,2016
366,Conference Finals,2016-11-22,Montreal Impact,Toronto FC,Olympic Stadium,61004,3,2,Montreal Impact,2016
367,Conference Finals,2016-11-22,Seattle,Colorado Rapids,CenturyLink Field,42774,2,1,Seattle,2016
368,Conference Finals,2016-11-27,Colorado Rapids,Seattle,Dick's Sporting Goods Park,17695,0,1,Seattle,2016
369,Conference Finals,2016-11-30,Toronto FC,Montreal Impact,BMO Field,36000,5,2,Toronto FC,2016
370,MLS Cup 2016,2016-12-10,Toronto FC,Seattle,BMO Field,36045,0,0,Seattle,2016
