,Round,Date,Home,Away,Venue,Attendance,GHome,GAway,Winner,Season
261,Regular Season,2017-08-12,NY Red Bulls,Orlando City,Red Bull Arena,25219,3,1,NY Red Bulls,2017
262,Regular Season,2017-08-12,FC Dallas,Colorado Rapids,Toyota Stadium,14522,0,0,,2017
263,Regular Season,2017-08-12,Philadelphia,Montreal Impact,Subaru Park,15297,0,3,Montreal Impact,2017
264,Regular Season,2017-08-12,New England,Vancouver,Gillette Stadium,19911,1,0,New England,2017
265,Regular Season,2017-08-12,Houston Dynamo,San Jose,BBVA Compass Stadium,16344,3,0,Houston Dynamo,2017
266,Regular Season,2017-08-12,LA Galaxy,NYCFC,Dignity Health Sports Park,25667,0,2,NYCFC,2017
267,Regular Season,2017-08-13,D.C. United,Real Salt Lake,Robert F. Kennedy Memorial Stadium,14193,0,1,Real Salt Lake,2017
268,Regular Season,2017-08-16,Montreal Impact,Chicago Fire,Saputo Stadium,19894,3,0,Montreal Impact,2017
269,Regular Season,2017-08-18,Portland Timbers,NY Red Bulls,Providence Park,21144,2,0,Portland Timbers,2017
270,Regular Season,2017-08-19,Montreal Impact,Real Salt Lake,Saputo Stadium,19541,3,1,Montreal Impact,2017
271,Regular Season,2017-08-19,Orlando City,Columbus Crew,Exploria Stadium,25527,1,1,,2017
272,Regular Season,2017-08-19,Chicago Fire,Toronto FC,SeatGeek Stadium,21891,1,3,Toronto FC,2017
273,Regular Season,2017-08-19,Sporting KC,FC Dallas,Children's Mercy Park,19869,2,0,Sporting KC,2017
274,Regular Season,2017-08-19,Colorado Rapids,D.C. United,Dick's Sporting Goods Park,16089,0,1,D.C. United,2017
275,Regular Season,2017-08-19,Vancouver,Houston Dynamo,BC Place,21183,2,1,Vancouver,2017
276,Regular Season,2017-08-19,San Jose,Philadelphia,Avaya Stadium,18000,2,2,,2017
277,Regular Season,2017-08-20,NYCFC,New England,Yankee Stadium,22415,2,1,NYCFC,2017
278,Regular Season,2017-08-20,Seattle,Minnesota Utd,CenturyLink Field,40312,2,1,Seattle,2017
279,Regular Season,2017-08-23,D.C. United,Atlanta Utd,Robert F. Kennedy Memorial Stadium,11972,1,0,D.C. United,2017
280,Regular Season,2017-08-23,Columbus Crew,LA Galaxy,MAPFRE Stadium,12150,2,0,Columbus Crew,2017
281,Regular Season,2017-08-23,FC Dallas,Houston Dynamo,Toyota Stadium,13339,3,3,,2017
282,Regular Season,2017-08-23,Toronto FC,Philadelphia,BMO Field,28645,3,0,Toronto FC,2017
283,Regular Season,2017-08-23,Vancouver,Seattle,BC Place,22120,1,1,,2017
285,Regular Season,2017-08-23,Real Salt Lake,San Jose,Rio Tinto Stadium,17460,4,0,Real Salt Lake,2017
286,Regular Season,2017-08-23,Portland Timbers,Colorado Rapids,Providence Park,21144,2,1,Portland Timbers,2017
287,Regular Season,2017-08-25,NY Red Bulls,NYCFC,Red Bull Arena,25219,1,1,,2017
288,Regular Season,2017-08-26,Philadelphia,Atlanta Utd,Subaru Park,17221,2,2,,2017
289,Regular Season,2017-08-26,D.C. United,New England,Robert F. Kennedy Memorial Stadium,13539,1,0,D.C. United,2017
290,Regular Season,2017-08-26,Columbus Crew,FC Dallas,MAPFRE Stadium,18379,2,1,Columbus Crew,2017
291,Regular Season,2017-08-26,Orlando City,Vancouver,Exploria Stadium,24406,1,2,Vancouver,2017
292,Regular Season,2017-08-26,Chicago Fire,Minnesota Utd,SeatGeek Stadium,18048,1,2,Minnesota Utd,2017
293,Regular Season,2017-08-26,Real Salt Lake,Colorado Rapids,Rio Tinto Stadium,18855,4,1,Real Salt Lake,2017
294,Regular Season,2017-08-27,Montreal Impact,Toronto FC,Saputo Stadium,20801,1,3,Toronto FC,2017
295,Regular Season,2017-08-27,LA Galaxy,San Jose,Dignity Health Sports Park,19237,0,3,San Jose,2017
296,Regular Season,2017-08-27,Seattle,Portland Timbers,CenturyLink Field,51796,1,1,,2017
297,Regular Season,2017-09-02,Montreal Impact,Chicago Fire,Saputo Stadium,19619,0,1,Chicago Fire,2017
298,Regular Season,2017-09-02,New England,Orlando City,Gillette Stadium,17865,4,0,New England,2017
299,Regular Season,2017-09-02,FC Dallas,NY Red Bulls,Toyota Stadium,16035,2,2,,2017
300,Regular Season,2017-09-02,LA Galaxy,Colorado Rapids,Dignity Health Sports Park,17683,3,0,LA Galaxy,2017
301,Regular Season,2017-09-06,NYCFC,Sporting KC,Yankee Stadium,19353,1,0,NYCFC,2017
302,Regular Season,2017-09-09,Chicago Fire,NY Red Bulls,SeatGeek Stadium,17808,1,1,,2017
303,Regular Season,2017-09-09,Toronto FC,San Jose,BMO Field,29050,4,0,Toronto FC,2017
304,Regular Season,2017-09-09,NYCFC,Portland Timbers,Yankee Stadium,23651,0,1,Portland Timbers,2017
305,Regular Season,2017-09-09,D.C. United,Orlando City,Robert F. Kennedy Memorial Stadium,18028,1,2,Orlando City,2017
306,Regular Season,2017-09-09,New England,Montreal Impact,Gillette Stadium,20080,1,0,New England,2017
307,Regular Season,2017-09-09,Minnesota Utd,Philadelphia,TCF Bank Stadium,22148,1,1,,2017
308,Regular Season,2017-09-09,Houston Dynamo,Colorado Rapids,BBVA Compass Stadium,18105,0,1,Colorado Rapids,2017
309,Regular Season,2017-09-09,Vancouver,Real Salt Lake,BC Place,20783,3,2,Vancouver,2017
311,Regular Season,2017-09-10,Columbus Crew,Sporting KC,MAPFRE Stadium,17089,1,1,,2017
312,Regular Season,2017-09-10,Atlanta Utd,FC Dallas,Mercedes-Benz Stadium,45314,3,0,Atlanta Utd,2017
313,Regular Season,2017-09-10,Seattle,LA Galaxy,CenturyLink Field,44697,1,1,,2017
314,Regular Season,2017-09-13,Atlanta Utd,New England,Mercedes-Benz Stadium,42511,7,0,Atlanta Utd,2017
315,Regular Season,2017-09-13,Vancouver,Minnesota Utd,BC Place,17368,3,0,Vancouver,2017
316,Regular Season,2017-09-16,Atlanta Utd,Orlando City,Mercedes-Benz Stadium,70425,3,3,,2017
317,Regular Season,2017-09-16,Vancouver,Columbus Crew,BC Place,20592,2,2,,2017
318,Regular Season,2017-09-16,Montreal Impact,Minnesota Utd,Saputo Stadium,20801,2,3,Minnesota Utd,2017
319,Regular Season,2017-09-16,FC Dallas,Seattle,Toyota Stadium,15124,0,0,,2017
320,Regular Season,2017-09-16,Sporting KC,New England,Children's Mercy Park,19089,3,1,Sporting KC,2017
321,Regular Season,2017-09-16,Chicago Fire,D.C. United,SeatGeek Stadium,15643,3,0,Chicago Fire,2017
322,Regular Season,2017-09-16,Colorado Rapids,NYCFC,Dick's Sporting Goods Park,14336,1,1,,2017
323,Regular Season,2017-09-16,Real Salt Lake,Portland Timbers,Rio Tinto Stadium,19677,2,1,Real Salt Lake,2017
324,Regular Season,2017-09-16,LA Galaxy,Toronto FC,Dignity Health Sports Park,19650,0,4,Toronto FC,2017
325,Regular Season,2017-09-16,San Jose,Houston Dynamo,Avaya Stadium,18000,1,0,San Jose,2017
326,Regular Season,2017-09-17,NY Red Bulls,Philadelphia,Red Bull Arena,20534,0,0,,2017
327,Regular Season,2017-09-20,Atlanta Utd,LA Galaxy,Mercedes-Benz Stadium,42723,4,0,Atlanta Utd,2017
328,Regular Season,2017-09-20,Toronto FC,Montreal Impact,BMO Field,28898,3,5,Montreal Impact,2017
329,Regular Season,2017-09-23,NYCFC,Houston Dynamo,Pratt & Whitney Stadium at Rentschler Fi...,10165,1,1,,2017
330,Regular Season,2017-09-23,New England,Toronto FC,Gillette Stadium,19303,2,1,New England,2017
331,Regular Season,2017-09-23,Philadelphia,Chicago Fire,Subaru Park,18619,3,1,Philadelphia,2017
332,Regular Season,2017-09-23,D.C. United,San Jose,Robert F. Kennedy Memorial Stadium,25229,4,0,D.C. United,2017
333,Regular Season,2017-09-23,Columbus Crew,NY Red Bulls,MAPFRE Stadium,20008,3,2,Columbus Crew,2017
334,Regular Season,2017-09-23,Minnesota Utd,FC Dallas,TCF Bank Stadium,22055,4,1,Minnesota Utd,2017
335,Regular Season,2017-09-23,Real Salt Lake,Seattle,Rio Tinto Stadium,19786,2,0,Real Salt Lake,2017
337,Regular Season,2017-09-23,Vancouver,Colorado Rapids,BC Place,22120,2,1,Vancouver,2017
338,Regular Season,2017-09-24,Sporting KC,LA Galaxy,Children's Mercy Park,19028,2,1,Sporting KC,2017
339,Regular Season,2017-09-24,Atlanta Utd,Montreal Impact,Mercedes-Benz Stadium,43502,2,0,Atlanta Utd,2017
340,Regular Season,2017-09-24,Portland Timbers,Orlando City,Providence Park,21144,3,0,Portland Timbers,2017
341,Regular Season,2017-09-27,Atlanta Utd,Philadelphia,Mercedes-Benz Stadium,43006,3,0,Atlanta Utd,2017
342,Regular Season,2017-09-27,Montreal Impact,NYCFC,Saputo Stadium,16005,0,1,NYCFC,2017
343,Regular Season,2017-09-27,Orlando City,New England,Exploria Stadium,23018,6,1,Orlando City,2017
344,Regular Season,2017-09-27,NY Red Bulls,D.C. United,Red Bull Arena,16538,3,3,,2017
345,Regular Season,2017-09-27,FC Dallas,Colorado Rapids,Toyota Stadium,14566,2,0,FC Dallas,2017
346,Regular Season,2017-09-27,Houston Dynamo,LA Galaxy,BBVA Compass Stadium,16062,3,3,,2017
347,Regular Season,2017-09-27,San Jose,Chicago Fire,Avaya Stadium,17256,1,4,Chicago Fire,2017
348,Regular Season,2017-09-27,Seattle,Vancouver,CenturyLink Field,41868,3,0,Seattle,2017
349,Regular Season,2017-09-30,Orlando City,FC Dallas,Exploria Stadium,24007,0,0,,2017
350,Regular Season,2017-09-30,Toronto FC,NY Red Bulls,BMO Field,28979,4,2,Toronto FC,2017
351,Regular Season,2017-09-30,New England,Atlanta Utd,Gillette Stadium,21925,0,0,,2017
352,Regular Season,2017-09-30,Columbus Crew,D.C. United,MAPFRE Stadium,17350,2,0,Columbus Crew,2017
353,Regular Season,2017-09-30,Chicago Fire,NYCFC,SeatGeek Stadium,20195,1,1,,2017
354,Regular Season,2017-09-30,Houston Dynamo,Minnesota Utd,BBVA Compass Stadium,16133,2,1,Houston Dynamo,2017
355,Regular Season,2017-09-30,Colorado Rapids,Montreal Impact,Dick's Sporting Goods Park,15791,2,1,Colorado Rapids,2017
356,Regular Season,2017-09-30,Sporting KC,Vancouver,Children's Mercy Park,18990,0,1,Vancouver,2017
357,Regular Season,2017-09-30,San Jose,Portland Timbers,Avaya Stadium,18000,2,1,San Jose,2017
358,Regular Season,2017-09-30,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,20234,1,1,,2017
359,Regular Season,2017-10-01,Philadelphia,Seattle,Subaru Park,17431,2,0,Philadelphia,2017
360,Regular Season,2017-10-03,Atlanta Utd,Minnesota Utd,Mercedes-Benz Stadium,43185,2,3,Minnesota Utd,2017
361,Regular Season,2017-10-07,NY Red Bulls,Vancouver,Red Bull Arena,25219,3,0,NY Red Bulls,2017
363,Regular Season,2017-10-07,Minnesota Utd,Sporting KC,TCF Bank Stadium,23060,1,1,,2017
364,Regular Season,2017-10-07,Colorado Rapids,FC Dallas,Dick's Sporting Goods Park,16598,1,1,,2017
365,Regular Season,2017-10-11,Houston Dynamo,Sporting KC,BBVA Compass Stadium,15724,2,1,Houston Dynamo,2017
366,Regular Season,2017-10-15,Chicago Fire,Philadelphia,SeatGeek Stadium,17616,3,2,Chicago Fire,2017
367,Regular Season,2017-10-15,Orlando City,Columbus Crew,Exploria Stadium,25166,0,1,Columbus Crew,2017
368,Regular Season,2017-10-15,Toronto FC,Montreal Impact,BMO Field,27866,1,0,Toronto FC,2017
369,Regular Season,2017-10-15,New England,NYCFC,Gillette Stadium,33767,2,1,New England,2017
370,Regular Season,2017-10-15,NY Red Bulls,Atlanta Utd,Red Bull Arena,25219,0,0,,2017
371,Regular Season,2017-10-15,Vancouver,San Jose,BC Place,22120,1,1,,2017
372,Regular Season,2017-10-15,Seattle,FC Dallas,CenturyLink Field,48478,4,0,Seattle,2017
373,Regular Season,2017-10-15,LA Galaxy,Minnesota Utd,Dignity Health Sports Park,23377,3,0,LA Galaxy,2017
374,Regular Season,2017-10-15,Portland Timbers,D.C. United,Providence Park,21144,4,0,Portland Timbers,2017
375,Regular Season,2017-10-15,Colorado Rapids,Real Salt Lake,Dick's Sporting Goods Park,13102,1,0,Colorado Rapids,2017
376,Regular Season,2017-10-15,Sporting KC,Houston Dynamo,Children's Mercy Park,19083,0,0,,2017
377,Regular Season,2017-10-22,Portland Timbers,Vancouver,Providence Park,21144,2,1,Portland Timbers,2017
378,Regular Season,2017-10-22,Seattle,Colorado Rapids,CenturyLink Field,44370,3,0,Seattle,2017
379,Regular Season,2017-10-22,San Jose,Minnesota Utd,Avaya Stadium,18000,3,2,San Jose,2017
380,Regular Season,2017-10-22,Real Salt Lake,Sporting KC,Rio Tinto Stadium,19102,2,1,Real Salt Lake,2017
381,Regular Season,2017-10-22,Atlanta Utd,Toronto FC,Mercedes-Benz Stadium,71874,2,2,,2017
382,Regular Season,2017-10-22,FC Dallas,LA Galaxy,Toyota Stadium,15383,5,1,FC Dallas,2017
383,Regular Season,2017-10-22,Houston Dynamo,Chicago Fire,BBVA Compass Stadium,20456,3,0,Houston Dynamo,2017
384,Regular Season,2017-10-22,Philadelphia,Orlando City,Subaru Park,18595,6,1,Philadelphia,2017
385,Regular Season,2017-10-22,Montreal Impact,New England,Saputo Stadium,20681,2,3,New England,2017
386,Regular Season,2017-10-22,NYCFC,Columbus Crew,Yankee Stadium,20113,2,2,,2017
387,Regular Season,2017-10-22,D.C. United,NY Red Bulls,Robert F. Kennedy Memorial Stadium,41418,1,2,NY Red Bulls,2017
389,Knockout round,2017-10-25,Chicago Fire,NY Red Bulls,SeatGeek Stadium,11647,0,4,NY Red Bulls,2017
390,Knockout round,2017-10-25,Vancouver,San Jose,BC Place,21083,5,0,Vancouver,2017
391,Knockout round,2017-10-26,Atlanta Utd,Columbus Crew,Mercedes-Benz Stadium,67221,0,0,Columbus Crew,2017
392,Knockout round,2017-10-26,Houston Dynamo,Sporting KC,BBVA Compass Stadium,14126,1,0,Houston Dynamo,2017
393,Conference Semifinals,2017-10-29,Vancouver,Seattle,BC Place,27837,0,0,,2017
394,Conference Semifinals,2017-10-30,NY Red Bulls,Toronto FC,Red Bull Arena,18107,1,2,Toronto FC,2017
395,Conference Semifinals,2017-10-30,Houston Dynamo,Portland Timbers,BBVA Compass Stadium,15169,0,0,,2017
396,Conference Semifinals,2017-10-31,Columbus Crew,NYCFC,MAPFRE Stadium,14416,4,1,Columbus Crew,2017
397,Conference Semifinals,2017-11-02,Seattle,Vancouver,CenturyLink Field,39587,2,0,Seattle,2017
398,Conference Semifinals,2017-11-05,Toronto FC,NY Red Bulls,BMO Field,29974,0,1,NY Red Bulls,2017
399,Conference Semifinals,2017-11-05,NYCFC,Columbus Crew,Yankee Stadium,23246,2,0,NYCFC,2017
400,Conference Semifinals,2017-11-05,Portland Timbers,Houston Dynamo,Providence Park,21144,1,2,Houston Dynamo,2017
401,Conference Finals,2017-11-21,Columbus Crew,Toronto FC,MAPFRE Stadium,21289,0,0,,2017
402,Conference Finals,2017-11-21,Houston Dynamo,Seattle,BBVA Compass Stadium,22661,0,2,Seattle,2017
403,Conference Finals,2017-11-29,Toronto FC,Columbus Crew,BMO Field,30392,1,0,Toronto FC,2017
404,Conference Finals,2017-11-30,Seattle,Houston Dynamo,CenturyLink Field,45298,3,0,Seattle,2017
405,MLS Cup 2017,2017-12-09,Toronto FC,Seattle,BMO Field,30584,2,0,Toronto FC,2017
